黄芩,None,防风,None
防风,4.5g,白芷,4.5g
天南星,None,防风,None
黄芩,None,防风,None
防风,3g,黄芩,9g,阿胶,15g
远志,None,干防风,15g
草乌,None,细辛,None,防风,None
独活,37.5g,麻黄,37.5g,白茯苓,37.5g,厚朴,37.5g,五味子,37.5g,蒺藜子,37.5g,槐子,37.5g,枸杞子,37.5g,菥蓂子,37.5g,麦冬,37.5g,人参,37.5g,细辛,37.5g,白芷,37.5g,决明子,37.5g,车前子,37.5g,茺蔚子,37.5g,覆盆子,37.5g,地肤子,37.5g,丹参,37.5g,川芎,37.5g,防风,37.5g,黄芩,37.5g,升麻,37.5g,黄连,37.5g,远志,60g,木通,60g,柏子仁,60g
生地,60g,川附,60g,香附,60g,乌药,60g,五加皮,30g,桂枝,30g,当归,30g,防风,30g,羌活,30g,独活,30g,秦艽,30g,天虫,30g,全蝎,30g,灵仙,30g,川乌,30g,草乌,30g,白芷,30g,良姜,30g,大黄,30g,麻黄,30g,赤芍,30g,莪术,30g,三棱,30g,桃仁,30g,红花,30g,六轴子,30g,头发,30g,麻油,4000.0g
金银花,480g,蒲公英,120g,赤芍药,120g,黄芪,240g,紫花地丁,180g,红花,240g,鬼馒头,120g,地榆,60g,黄柏,60g,羌活,30g,半夏,30g,紫草,30g,麻黄,60g,瓜蒌,30g,白芷,30g,当归,60g,栀子,60g,独活,30g,黑参,90g,花粉,30g,苍术,30g,钩藤,30g,木通,30g,大黄,30g,紫胡,24g,甘草,15g,皂荚,15g,连翘,9g,防风,15g,牛蒡子,15g,全蝎,6g,僵蚕,6g,广木香,90g,蝉蜕,9g,没药,9g,麝香,6g
苦参,500g,荆芥,375g,白芷,180g,大风子肉,180g,防风,180g,大皂荚,150g,川芎,150g,当归,150g,何首乌,150g,大胡麻,150g,枸杞子,150g,牛蒡子,150g,威灵仙,150g,全蝎,150g,白附子,150g,蒺藜,150g,独活,150g,川牛膝,150g,草乌,90g,苍术,90g,连翘,90g,天麻,90g,蔓荆子,90g,羌活,90g,青风藤,90g,甘草,90g,杜仲,90g,白花蛇,60g,缩砂仁,60g,人参,30g
苦参,500g,大风子肉,180g,荆芥,500g,防风,180g,白芷,180g,全蝎,150g,何首乌,150g,白附子,150g,枸杞子,150g,威灵仙,150g,当归,150g,大胡麻,150g,川芎,150g,蒺藜,150g,大皂荚,150g,川牛膝,150g,牛蒡子,150g,独活,150g,蔓荆子,90g,风藤,90g,羌活,90g,连翘,90g,苍术,90g,天麻,90g,杜仲,90g,草乌,90g,甘草,90g,人参,30g,砂仁,60g,白花蛇,60g
苍术,60g,白附子,60g,桂枝,60g,当归,60g,西秦艽,60g,草乌,60g,追地风,60g,千年健,60g,威灵仙,60g,川芎,60g,钩藤,60g,菟丝子,60g,川牛膝,60g,何首乌,60g,川乌,60g,知母,60g,栀子,60g,红花,60g,白花蛇,30g,苦参,120g,刺蒺藜,120g,防风,120g,小胡麻,120g,苍耳子,120g,黄柏,120g,桃仁,120g,紫草,120g,全虫,120g,丹皮,120g,荆芥,180g,白鲜皮,180g
马钱子,9g,透骨草,9g,生山甲,9g,汉防己,9g,乳香,9g,没药,9g,生姜,9g,王不留行,9g,细辛,9g,五加皮,9g,豨莶草,9g,独活,9g,草乌,9g,五倍子,9g,肉桂,9g,枳壳,9g,牛蒡子,9g,血余,9g,地龙,12g,红娘,12g,全蝎,12g,灵仙,12g,大黄,12g,泽兰叶,12g,丝瓜络,12g,麻黄,12g,土鳖虫,12g,防风,12g,归尾,15g,功劳叶,30g,蜈蚣,4条
云母,120g,焰消,120g,甘草,120g,槐枝,60g,柳枝,60g,桑白皮,60g,侧柏叶,60g,陈皮,60g,花椒,15g,白芷,15g,没药,15g,赤芍,15g,官桂,15g,当归,15g,黄芪,15g,血竭,15g,菖蒲,15g,白及,15g,川芎,15g,白蔹,15g,木香,15g,防风,15g,厚朴,15g,桔梗,15g,柴胡,15g,党参,15g,苍术,15g,黄芩,15g,龙胆草,15g,"合欢
乳香",15g,茯苓,15g
生地,9g,苍术,9g,枳壳,9g,五加皮,9g,莪术,9g,桃仁,9g,山柰,9g,当归,9g,川乌,9g,陈皮,9g,乌药,9g,三棱,9g,大黄,9g,首乌,9g,草乌,9g,柴胡,9g,防风,9g,刘寄奴,9g,猪牙皂,9g,川芎,9g,官桂,9g,羌活,9g,威灵仙,9g,赤药,9g,南星,9g,香附,9g,荆芥,9g,白芷,9g,海风藤,9g,藁本,9g,续断,9g,良姜,9g,独活,9g,麻黄9s,None,甘松,9g,连翘,9g
茯苓,60g,木瓜,60g,麦冬,60g,生地,60g,当归,60g,藿香,30g,菖蒲,30g,苍术,30g,半夏,30g,腹皮,30g,白矾,30g,陈皮,30g,防风,30g,黄芩,30g,杏仁,30g,山栀,25g,柴胡,25g,木通,25g,香附,25g,桔梗,25g,泽泻,25g,远志,25g,砂仁,15g,川芎,15g,油朴,15g,羌活,15g,独活,15g,青黛,15g,川连,15g,雄黄,15g,甘草,15g,黄柏,15g,神曲,15g,枳壳,15g,广木香,15g,青木香,15g,嫩苏梗,15g,广郁金,15g
鲜紫苏,240g,鲜牛蒡,240g,鲜萆麻,240g,鲜薄荷,240g,鲜苍耳,240g,鲜白凤仙,120g,青葱,240g,荆芥,30g,防风,30g,水红花子,30g,川附子,30g,广木香,30g,当归,30g,川乌,30g,草乌,30g,青皮,30g,天麻,30g,穿山甲,30g,连翘,30g,僵蚕,30g,陈皮,30g,芥子,30g,蒲公英,30g,天南星,30g,官桂,30g,桂枝,30g,白芷,30g,乌药,30g,半夏,30g,青木香,30g,大黄,30g,白蔹,30g,川芎,30g,上肉桂,60g,乳没,30g,丁香油,120g,苏合油,120g,檀香,60g,琥珀,60g,当门子,9g
片脑,30g,牛黄,30g,乳香,30g,没药,30g,龙骨,30g,血竭,30g,赤石脂,30g,麝香,30g,轻粉,30g,麻黄,30g,川芎,30g,白芷,30g,薄荷,30g,草乌,30g,全蝎,30g,连翘,90g,防风,90g,黄芩,90g,黄连,90g,大黄,90g,知母,90g,贝母,90g,当归,90g,苍术,90g,羌活,90g,栀子仁,90g,桔梗,90g,柴胡,90g,荆芥,90g,五倍子,90g,海螵蛸,90g,白及,90g,穿山甲,90g,马钱子,90g,大枫子,90g,椿皮,90g,桑枝,90g,槐枝,90g,乱发,90g,蛇蜕,3条,柳枝,7条
苍术,30g,柴胡,30g,龙胆草,30g,苦参,30g,玄参,30g,生地,30g,赤芍,30g,归尾,30g,川芎,30g,荆芥,30g,防风,30g,麻黄,30g,白芷,30g,细辛,30g,薄荷,30g,大黄,30g,芒硝,30g,黄连,30g,黄芩,30g,黄柏,30g,黑山栀,30g,茺蔚子,30g,五倍子,30g,决明子,30g,蓖麻子,30g,羌活,30g,连翘,30g,蓉叶,30g,陈胆星,30g,马钱子仁,30g,杏仁,30g,桃仁,30g,蛇蜕,30g,蝉蜕,30g,木贼草,30g,山甲片,30g,菖蒲,30g,红花,30g,乳香,30g,没药,30g,羚羊角,24g,犀角片,6g,丁香,3g
白花蛇,60g,乌梢蛇,60g,威灵仙,60g,两头尖,60g,草乌,60g,天麻,60g,全蝎,60g,首乌,60g,龟版,60g,麻黄,60g,贯仲,60g,炙草,60g,羌活,60g,官桂,60g,藿香,60g,乌药,60g,黄连,60g,熟地,60g,大黄,60g,木香,60g,沉香,60g,细辛,30g,赤芍,30g,没药,30g,丁香,30g,乳香,30g,僵蚕,30g,天南星,30g,青皮,30g,骨碎补,30g,白豆蔻,30g,安息香,30g,附子,30g,黄芩,30g,茯苓,30g,香附,30g,玄参,30g,白术,30g,防风,60g,葛根,45g,虎胫骨,45g,当归,45g,血竭,21g,地龙,15g,犀角,15g,麝香,15g,松脂,15g,牛黄,4.5g,片脑,4.5g,人参,90g
干金子,15g,荆芥穗,15g,金银花,15g,明天麻,15g,大黄,15g,上肉桂,15g,牛蒡子,15g,白附子,15g,海风藤,15g,川黄连,15g,穿山甲,15g,天花粉,15g,刺猬皮,15g,高良姜,15g,片黄芩,15g,黄柏,15g,红花,15g,细辛,15g,贝母,15g,苦参,15g,草乌,15g,甘草,15g,防风,15g,牙皂,15g,连翘,15g,鳖甲,15g,巴豆,15g,牛膝,15g,麻黄,15g,苏木,15g,乌药,15g,僵蚕,15g,萆麻,15g,白芨,15g,桃仁,15g,羌活,15g,黄芪,15g,全蝎,15g,防己,15g,血余,15g,当归,15g,半夏,15g,柴胡,15g,大戟,15g,白蔹,15g,蜈蚣,3条,蛇蜕,1条,紫荆皮,60g,石菖蒲,60g,独活,60g,赤芍,60g,白芷,60g
白花蛇,60g,乌梢蛇,15g,麻黄,60g,细辛,30g,全蝎,45g,两头尖,60g,赤芍药,30g,川芎,60g,防风,75g,葛根,45g,没药,30g,血竭,22.5g,朱砂,30g,乌犀屑,15g,地龙,15g,甘草,60g,丁香,30g,白僵蚕,30g,乳香,30g,麝香,15g,片脑,4.5g,官桂,60g,草豆蔻,60g,川羌活,60g,虎胫骨,30g,玄参,30g,牛黄,7.5g,威灵仙,45g,天麻,60g,藿香,60g,天竺黄,30g,败龟版,30g,人参,30g,何首乌,60g,白芷,60g,乌药,30g,安息香,30g,青皮,30g,附子,30g,香附,30g,白豆蔻,30g,骨碎补,30g,黄连,60g,茯苓,30g,黄芩,60g,白术,30g,熟地黄,60g,松香脂,15g,大黄,60g,当归,45g,木香,60g,沉香,30g,金箔,None
蕲蛇肉,600g,母丁香,300g,玄参,600g,熟地,600g,青皮,300g,何首乌,600g,黄芪,600g,竹节香附,600g,大黄,600g,骨碎补,300g,红曲,150g,细辛,300g,香附,300g,三七,150g,豆蔻仁,300g,川芎,600g,甘草,600g,黄连,600g,葛根,450g,麻黄,600g,檀香,150g,天竺黄,300g,地龙肉,150g,乳香,300g,防风,600g,片姜黄,75g,茯苓,300g,桑寄,600g,藿香,600g,赤芍,300g,全蝎,450g,川附子,300g,萆薢,600g,沉香,300g,天麻,600g,草豆蔻,600g,没药,300g,当归,300g,建神曲,1200.0g,虎骨,300g,穿山甲,300g,白术,300g,肉桂600,None,白芷,600g,羌活,600g,人参,600g,毛陈皮,1200.0g,僵蚕,300g,龟版,300g,于术,240g,血竭,225g,威灵仙,450g,乌药,300g,油松节,300g
真水安息,120g,人参,60g,真蕲蛇,120g,当归,60g,川芎,60g,川连,60g,羌活,60g,防风,60g,玄参,60g,藿香,60g,白芷,60g,茯苓,60g,麻黄,60g,天麻,60g,川萆薢,60g,片子姜黄,60g,甘草,60g,肉桂,60g,白蔻仁,60g,首乌,60g,料豆西琥珀,60g,黄芪,60g,大黄,60g,草蔻仁,60g,雄鼠粪,60g,熟地,60g,穿山甲,60g,全蝎尾,75g,灵仙,75g,葛根,75g,桑寄,75g,北细辛,30g,赤芍,30g,乌药,30g,青皮,30g,于术,30g,僵蚕,30g,乳香,30g,没药,30g,朱砂,30g,骨碎补,30g,香附,30g,天竺黄,30g,制附片,30g,生龟版,30g,沉香,30g,母丁香,30g,胆星,30g,红花,24g,犀角尖,24g,厚朴,15g,地龙,15g,松香,15g,广木香,12g,梅花冰片,7.5g,犀牛黄,7.5g,血竭,2.5g,虎胫骨,1对
马钱子,30g,两头尖,30g,石菖蒲,30g,五灵脂,30g,骨碎补,30g,穿山甲,30g,生地,30g,金钗草,30g,白芷梢,30g,赤芍药,30g,金银花,30g,真五加皮,30g,吴茱萸,30g,牡丹皮,30g,威灵仙,30g,刘寄奴,30g,猪牙皂荚,30g,甘松,30g,山柰,30g,紫苏,30g,蛇床子,30g,良姜,30g,艾叶,30g,厚朴,30g,三棱,30g,降香,30g,苍术,30g,羌活,30g,红花,30g,苏木,30g,桃仁,30g,当归尾,30g,防风,30g,麻黄,30g,草乌,30g,乌药,30g,甘草,30g,牛膝,30g,藁本,30g,汉防己,30g,枳壳,30g,"白蔹
荆芥",30g,续断,30g,巴豆,30g,猪苓,30g,泽泻,30g,花椒,30g,花椒,30g,干,30g,姜,30g,南星,30g,半夏,30g,槟榔,30g,姜黄,30g,干漆,30g,香附,30g,藿香,30g,前胡,30g,蓬术,30g,茵陈,30g,巴戟,30g,石斛,30g,常山,30g,独活,30g,风藤,30g,黄连,30g,山栀,30g,连翘,30g,黄柏,30g,蒜头,2500.0g,葱,2500.0g,千里光草,5000.0g,生姜,2500.0g,广木香,90g,大川乌,90g,北细辛,90g,大茴香,90g,小茴香,90g,自然铜,90g,面蒲黄,90g,小茨菇,90g,明天麻,90g,官桂,90g,僵蚕,90g,玄胡,90g,大黄,90g,乳香,90g,没药,90g,全蝎,90g,牙皂,90g,雄黄,90g,嫩白上好松香,30000.0g,好窑煤,25000.0g
荆芥,None,防风,None,朴硝,None
苍术,60g,防风,60g,甘草,30g
枳壳,4.5g,防风,4.5g,甘草,2.5g
黄连,120g,黄芩,30g,防风,30g
黄芪,60g,赤芍,3g,防风,3g
羌活,15g,防风,15g,大豆,50g
琥珀,3g,防风,3g,朱砂,1.5g
黄连,120g,防风,30g,黄芩,30g
南星,6g,防风,6g,甘草,3g
轻粉,3g,白薇,3g,防风,3g,苏叶,3g
南星,7.5g,防风,7.5g,蜈蚣,2条,江鳔,9g
白丁香,24g,黄连,30g,防风,30g,新柳枝,3片
炙甘草,9g,羌活,9g,防风,9g,酒黄芩,3g
龙胆草,60g,细辛,60g,当归,60g,防风,60g
苦参,None,防风,None,甘草,None,露蜂房,None
天南星,60g,生姜,30g,防风,60g,甘草,30g
防风,4.5g,羌活,4.5g,黄芩,3.6g,甘草,3.6g
防风,15g,羌活,18g,黄芩,9g,甘草,2.1g
羚羊角,30g,独活,60g,乌头,22.5g,防风,7.5g
黄芪,150g,防风,9g,肉桂,15g,茯苓,30g
防风,30g,羌活,30g,黄芩,30g,黄连,30g
南星,None,半夏,None,防风,None,天麻,None
紫荆,6g,荆芥,2.4g,防风,2.4g,细辛,1.2g
黑豆,60g,防风,60g,炙甘草,30g,麦冬,30g
白术,90g,白芍,60g,陈皮,45g,防风,30g
曾青,120g,蔓荆子,60g,防风,30g,白姜,30g
防风,15g,地榆,15g,紫花地丁,15g,马齿苋,15g
牛蒡子,120g,炙甘草,30g,防风,15g,荆芥穗,60g
枳壳,120g,细辛,120g,桔梗,120g,防风,120g,川芎,120g,葛根,45g,甘草,60g
柏子仁,30g,细辛,30g,防风,30g,白及,30g,草乌头,15g
荆芥,None,防风,None,桑白皮,None,地骨皮,None,甘草,None
荜茇,30g,苦参,30g,防风,30g,升麻,30g,藁本,7.5g
防风,120g,生南星,120g,半夏,60g,黄芩,60g,甘草,60g
桂枝,30g,独活,30g,防风,30g,芍药,90g,甘草,15g
胆矾,3g,防风,3g,独活,3g,僵蚕,3g,桑皮,3g
白蒺藜,45g,羌活,15g,防风,15g,炙甘草,7.5g,芒硝,60g
麦面,3g,防风,None,白术,None,牡蛎,None,黄芪,4.5g
细辛,0.6g,蔓荆子,1.5g,防风,3g,葛根,4.5g,甘草,6g
薏仁,90g,白术,60g,黄芪,30g,防风,0.9g,附子,0.3g
犀角,3g,防风,3g,荆芥,3g,牛蒡子,6g,甘草,1.5g
牵牛,30g,牛蒡子,7.5g,防风,5g,枳壳,7g,甘草,7g
菖蒲,22.5g,木通,22.5g,磁石,60g,防风,22.5g,桂心,22.5g
菊花,30g,白附子,21g,防风,15g,炙甘草,7.5g,枳壳,21g
荆芥穗,45g,苍术,60g,白蒺藜,60g,防风,60g,甘草,30g
黄矾,7.5g,麝香,3g,干蛤壳,7.5g,防风,30g,独活,30g
熟铜末,30g,当归,30g,地骨皮,30g,细辛,30g,防风,30g
荆芥,9g,防风,9g,桃仁,9g,红花,9g,当归,9g
大黄,30g,天南星,1枚,当归,15g,防风,15g,麝香,3g
黄芪,18g,甘草,3g,防风,6g,麻黄根,6g,桂枝,6g
防风,9g,桑叶,6g,陈皮,3g,补骨脂,6g,苡仁,30g
羌活,3g,独活,3g,防风,3g,地榆,3g,杏仁,7枚
甘菊,6g,大黄,9g,石膏,9g,竹茹,3g,防风,3g
枳壳,15g,防风,15g,槐花,15g,荆芥穗,15g,薄荷,15g,甘草,15g
枸杞子,30g,白茯苓,30g,杏仁,30g,细辛,30g,防风,30g,白芷,30g
荆芥,120g,防风,30g,白蒺藜,30g,白僵蚕,30g,杏仁,30g,炙甘草,30g
胆星,None,防风,None,白附子,None,蝉蜕,None,薄荷,None,甘草,None
威灵仙,30g,防风,30g,羌活,30g,甘草,30g,紫参,15g,荆芥穗,7.5g
南星,350g,防风,120g,独活,60g,附子,60g,全蝎,60g,甘草,60g
南星,22.5g,木香,7.5g,防风,7.5g,甘草,7.5g,僵蚕,15g,蝎梢,15g
钟乳粉,7.5g,防风,7.5g,熟地黄,15g,牛黄,7.5g,甘草,7.5g,漆花,7.5g
制香附,4.5g,苏叶,4.5g,防风,4.5g,杏仁泥,9g,甘草,1.5g,陈皮,1.5g
白芷,None,黄柏,None,防风,None,细辛,None,乌药,None,甘松,None
鬼箭,30g,白蔹,30g,白术,30g,矾石,30g,甘草,30g,防风,60g
独活,30g,川芎,30g,甘菊,30g,干蝎,7.5g,半夏,60g,防风,30g
独活,None,苍术,None,防风,None,细辛,None,川芎,None,甘草,None
蛇床子,9g,地骨皮,9g,麻黄,9g,荆芥,9g,防风,9g,枯矾,9g
宣木瓜,9g,秦艽,6g,防风,6g,防己,6g,伸筋草,6g,白芷,6g
当归尾,3g,黄连,3g,赤芍,1.5g,防风,1.5g,杏仁,4个,铜绿,0.3g
当归,None,赤芍药,None,木贼,None,防风,None,细辛,None,龙胆草,None
羌活,2.1g,防风,1.5g,升麻,1.5g,柴胡,1.5g,藁本,3g,苍术,3g
秦艽,None,大黄,None,防风,None,栀子,None,薄荷,None,连翘,None
桂心,22.5g,升麻,30g,防风,30g,麻黄,30g,川芎,45g,羚羊角,45g
人参,6g,甘草,6g,麦冬,6g,龙胆草,3g,防风,3g,柴胡,9g
川芎,9g,荆芥,9g,防风,9g,羌活,9g,薄荷,6g,细辛,3g
藿香,None,白芷,None,全蝎,None,甘草,None,防风,None,青风藤,None
黄芪,12g,白术,9g,当归,9g,白药,9g,防风,6g,僵蚕,6g
菖蒲,90g,木通,60g,磁石,150g,防风,60g,桂心,60g,牛膝,60g
黄芩,7.5g,麻黄,7.5g,秦艽,7.5g,升麻,7.5g,大黄,15g,防风,15g
黄连,37.5g,艾叶,22.5g,升麻,22.5g,防风,15g,芒硝,60g,大黄,22.5g
绵黄芪,15g,吴白芷,15g,槐角,15g,防风,15g,当归,15g,杏仁,60g
黄芪,15g,连翘,6g,防风,3g,当归,3g,何首乌,3g,白蒺藜,3g
芒硝,3g,大黄,3g,白芍药,3g,桔梗,3g,黄芩,6g,防风,6g
荆芥,None,黄芪,None,防风,None,皂荚仁,None,槐角,None,枳壳,None
猪肾,1对,葱白,2茎,人参,7.5g,防风,7.5g,粳米,100g,薤白,7茎
生地,4.5g,石膏,6g,升麻,1.5g,丹皮,3g,防风,3g,枳壳,3g
防风,4.5g,秦艽,4.5g,生地,6g,当归,6g,川黄连,6g,阿胶,6g
羚羊角,30g,犀角,22.5g,羌活,45g,防风,45g,薏苡仁,60g,秦艽,60g
羚羊角,30g,荆芥穗,30g,羌活,30g,熟地黄,30g,防风,60g,黑豆,300g
炙黄芪,30g,防风,15g,龙骨,15g,麻黄,15g,白术,15g,牡蛎粉,15g
当归,6g,木贼,3g,防风,3g,熟地黄,6g,白芍药,3g,川芎,1.5g
葛根,None,石膏,None,知母,None,防风,None,甘草,None,粳米,None
牛蒡子,3g,荆芥,3g,甘草,3g,黄芩,3g,犀角,3g,防风,1.8g
防风,45g,枯梗,5g,嘉蚕,45g,蝉蜕,45g,茯神,45g,甘草,15g
槐角,500g,地榆,250g,当归,250g,防风,250g,黄芩,250g,枳壳,250g
漏芦,30g,枳壳,90g,苦参,90g,防风,30g,川大黄,30g,乌梢蛇,30g
蜜蒙花,30g,枳实,15g,蒺藜子,15g,甘菊花,15g,防风,15g,蛇蜕,15g
防风,30g,黄芪,60g,白术,30g,中桂,30g,芍药,30g,大附子,60g
附子,60g,川乌头,60g,防风,60g,凌霄花,30g,踯躅花,30g,露蜂房,30g
麻黄,12g,羌活,3g,防风,6g,升麻,6g,白及,6g,当归,9g
薏苡仁,12g,茯苓,9g,枳壳,3g,黄芩,9g,荆芥,1.5g,防风,1.5g
薏苡仁,30g,当归,30g,秦艽,30g,防风,30g,羌活,None,酸枣仁,30g
防风,3g,赤芍,2.4g,川芎,2.4g,连翘,2.4g,甘草,2.4g,牛蒡子,2.4g
天南星大者,1个,全蝎,1对,川芎,60g,人参,15g,藁本,15g,冰片,6g,防风,30g
赤茯苓,60g,桑白皮,60g,防风,45g,官桂,45g,川芎,45g,芍药,45g,麻黄,45g
白茯苓,15g,防风,15g,人参,15g,白术,15g,枳壳,15g,生姜,15g,甘草,7.5g
麻黄,6g,升麻,6g,防风,6g,羌活,3g,当归身,3g,白及,3g,白檀,3g
当归,30g,枳壳,30g,独活,30g,防风,30g,前胡,15g,麻黄,15g,大黄,15g
胆星,30g,半夏,15g,白附,15g,天竺黄,9g,天麻,6g,防风,6g,朱砂,3g
黄芪,None,甘草,None,当归,None,防风,None,升麻,None,荆芥,None,白芷,None
防风,None,荆芥,None,白矾,None,马鞭草,None,苦参,None,花椒,None,野菊花,None
当归梢,3g,防风,6g,大黄,30g,羌活,30g,皂荚仁,45g,桃仁,60g,麻仁,75g
当归,6g,防风,1.5g,独活,2.5g,桂心,2.5g,杜仲,2.5g,续断,2.5g,桑寄,2.5g
防风,1.5g,独活,1.5g,桂枝,4.5g,芍药,4.5g,樱皮,4.5g,姜黄,4.5g,甘草,0.3g
肥皂核,15g,荆芥,30g,何首乌,30g,天花粉,30g,防风,30g,苦参,30g,薄荷叶,15g
生地,4.5g,当归,4.5g,细辛,4.5g,骨碎补,6g,防风,6g,赤芍,6g,川芎,6g,槐花,6g,升麻,3g,知母,3g
石决明,30g,大黄,30g,细辛,30g,黄芩,30g,车前子,30g,防风,60g,芍药,45g
荆芥穗,30g,川芎,30g,防风,30g,独活,30g,炙甘草,30g,麻黄,30g,人参,60g
桂枝,None,芍药,None,防风,None,羌活,None,川芎,None,白术,None,甘草,None
柴胡,60g,桑白皮,30g,防风,30g,芍药,30g,玄参,30g,黄芩,30g,炙甘草,30g
柴胡,None,独活,None,防风,None,川芎,None,苍术,None,青皮,None,甘草,None
皂角刺,None,金银花,None,防风,None,当归,None,大黄,None,甘草节,None,瓜蒌仁,None
羌活,30g,防风,30g,续断,30g,桂枝,12g,当归,45g,芍药,30g,甘草,12g
生地黄,15g,赤芍药,15g,川芎,30g,甘草,15g,防风,30g,荆芥,30g,当归尾,30g
菟丝子,60g,菖蒲,30g,肉苁蓉,30g,蛇床子,15g,五味子,15g,防风,7.5g,远志,7.5g
菊花,1g,羚羊角,1g,蔓荆实,1g,玄参,15g,防风,4.5g,芍药,4.5g,黄芩,30g
菊花,None,甘草,None,防风,None,荆芥,None,蝉蜕,None,大黄,None,石决明,None
蛇床子,30g,独活,30g,苦参,30g,防风,30g,荆芥穗,30g,枯矾,15g,铜绿,15g
银环蛇,5条,威灵仙,85g,当归,45g,土鳖虫,45g,血竭,45g,透骨草,45g,防风,45g
川芎,15g,柴胡,21g,黄连,30g,防风,30g,羌活,30g,炙甘草,45g,黄芩,90g
川芎,30g,藁本,30g,防风,6g,羌活,6g,细辛,9g,香白芷,30g,甘草,15g
大黄,None,连翘,None,芍药,None,当归,None,防风,None,甘草,None,山栀,None
人参,None,川芎,None,防风,None,当归尾,None,赤芍药,None,大黄,None,甘草,None
溥荷叶,30g,川芎,60g,桔梗,90g,甘草,60g,防风,60g,柿霜,60g,犀角,60g
羚羊角,22.5g,蔓荆子,22.5g,菊花,22.5g,防风,45g,芍药,45g,黄芩,30g,玄参,15g
羚羊角,30g,防风,30g,芍药,30g,茯神,30g,炙甘草,30g,羌活,30g,细辛,30g
人参,3g,五味子,1.5g,桔梗,1.5g,车前子,6g,茯苓,3g,细辛,1.5g,防风,6g
牛蒡子,None,羌活,None,黄连,None,黄芩,None,苏薄荷,None,防风,None,连翘,None
葛根,30g,石膏,60g,赤芍药,30g,甘草,7.5g,甘菊花,30g,黄芩,30g,防风,15g
木通,None,防己,None,陈皮,None,白术,None,紫苏叶,None,防风,None,桑白皮,None
当归,9g,防风,9g,生地,9g,乳香,9g,白芷,9g,没药,9g,紫草,30g
紫苏叶,15g,人参,15g,防风,15g,桑白皮,15g,麦冬,15g,紫菀,15g,炙甘草,7.5g
白芷,6g,藿香,6g,茅香,6g,香附,6g,防风,6g,木香,3g,甘草,3g
薄荷,6g,荆芥,6g,防风,3g,银花,15g,酒黄芩,9g,天花粉,9g,桔梗,9g
槐芽,500g,皂荚芽,500g,苦参,90g,使君子,45g,防风,45g,羌活,45g,乌梢蛇,1条
麻黄,30g,杏仁,30g,赤茯苓,30g,川芎,60g,防风,60g,枳壳,60g,甘草,22.5g
黄连,30g,黄柏,120g,苦参,120g,木贼,30g,防风,30g,羌活,30g,独活,30g
蔓荆实,60g,何首乌,60g,羌活,30g,威灵仙,30g,荆芥穗,30g,防风,30g,苦参,7.5g
蕲蛇,120g,羌活,60g,归身,60g,天麻,60g,秦艽,60g,五加皮,60g,防风,30g
薄荷,4.5g,荆芥,6g,广郁金,6g,杏仁,9g,防风,4.5g,桔梗,3g,前胡,4.5g
防风,30g,白芷,30g,何首乌,30g,麻黄,30g,甘草,30g,白芍药,30g,旋覆花,30g
藁本,None,乌梢蛇,None,防风,None,羌活,None,白芍药,None,川芎,None,细辛,None
草乌,6g,麻黄,6g,雄黄,6g,明鳔,6g,白附子,6g,防风,6g,桑螵蛸,3g
当归,45g,羌活,45g,姜黄,45g,白芍药,45g,黄芪,45g,防风,45g,甘草,15g
枸橘全个,4.5g,川楝,4.5g,秦艽,4.5g,陈皮,4.5g,防风,4.5g,泽泻,4.5g,赤芍,4.5g,甘草,4.5g
柳枝,1握,地骨皮,30g,细辛,30g,防风,30g,杏仁,30g,蔓荆子,30g,盐,15g,生地黄,270g
荆芥穗,120g,细辛,30g,川芎,30g,白僵蚕,30g,天麻459,60g,羌活,60g,防风,60g,蒺藜子,60g
荆芥,9g,防风,9g,枫子仁,9g,土槿皮,9g,五加皮,9g,地骨皮,9g,皂荚,10g,陈醋,500ml
干姜,120g,肉桂,60g,当归,60g,附子,60g,鹿茸,90g,牡蛎,60g,防风,60g,龙骨,60g
蒺藜子,180g,草龙胆,180g,赤芍药,250g,炙甘草,30g,羌活,30g,防风,30g,菊花,15g,茯苓,120g
细辛叶,0.6g,防风,0.6g,羊胫骨灰,1.5g,熟地黄,1.5g,当归,1.8g,草豆蔻仁,4g,黄连,4g,升麻,7.5g
威灵仙,90g,防风,90g,川乌,90g,陈皮,90g,川楝子,90g,萆薢,90g,乌药,150g,赤小豆,240g,茴香,240g,地龙,210g,花椒,60g
川芎,36g,炙甘草,30g,香白芷,30g,香附子,30g,防风,30g,细辛,30g,砂仁,30g,薄荷叶,60g
茺蔚子,60g,防风,30g,川芎,30g,桔梗,30g,知母,30g,藁本,37.5g,白芷,23g,人参,30g
防风,None,犀角,None,大黄,None,知母,None,玄参,None,黄芩,None,羚羊角,None,桔梗,None
木瓜,90g,续断,180g,萆薢,180g,牛膝,120g,薏苡仁,120g,川乌,60g,防风,60g,杜仲,60g
苍术,250g,藁本,120g,桔梗,120g,甘草,120g,防风,120g,独活,120g,厚朴,60g,陈皮,60g
独活,30g,羌活,30g,防风,30g,柴胡,30g,白术,30g,甘草,30g,麻黄,30g,甘菊花,15g
川芎,15g,独活,15g,羌活,15g,防风,15g,华细辛,6g,荆芥,9g,薄荷,9g,生地黄,9g
独活,None,细辛,None,川芎,None,秦艽,None,生地,None,羌活,None,防风,None,甘草,None
