益智,2
茅苍术,2
白石英,2
细辛叶,2
胡麻仁,2
华细辛,2
建曲,2
海粉,2
上肉桂,2
巴豆霜,2
乌贼鱼骨,2
风化消,2
土槿皮,2
羌活2.18,2
白豆蔻仁,2
白丁香,2
茅山苍术,2
茜草,2
赤土,2
延胡,2
薏米仁,2
广郁金,2
狼毒,2
苦杏仁,2
大麦芽面,2
白乳羊肝,2
山甲片,2
鸡苏,2
淮乌,2
诃黎勒,2
制草乌,2
牡荆实,2
川楝,2
柿霜,2
石龙芮,2
牛胶,2
腻粉,2
绵黄芪,2
垂柳枝,2
小麦,2
苏薄荷,2
枫香,2
粳米,2
直僵蚕,2
大茴香,2
黄松节,2
干桑叶,2
泽兰叶,2
